District,Price
CASTRO VALLEY UNIFIED,160000.0
CASTRO VALLEY UNIFIED,175000.0
CASTRO VALLEY UNIFIED,197500.0
CASTRO VALLEY UNIFIED,150000.0
CASTRO VALLEY UNIFIED,205600.0
CASTRO VALLEY UNIFIED,170300.0
CASTRO VALLEY UNIFIED,190900.0
CASTRO VALLEY UNIFIED,196900.0
CASTRO VALLEY UNIFIED,174000.0
CASTRO VALLEY UNIFIED,170200.0
CASTRO VALLEY UNIFIED,180900.0
CASTRO VALLEY UNIFIED,150500.0
CASTRO VALLEY UNIFIED,167100.0
CASTRO VALLEY UNIFIED,148900.0
CASTRO VALLEY UNIFIED,196400.0
CASTRO VALLEY UNIFIED,191100.0
CASTRO VALLEY UNIFIED,187500.0
CASTRO VALLEY UNIFIED,180600.0
CASTRO VALLEY UNIFIED,182800.0
CASTRO VALLEY UNIFIED,179300.0
CASTRO VALLEY UNIFIED,179400.0
CASTRO VALLEY UNIFIED,210300.0
CASTRO VALLEY UNIFIED,192300.0
CASTRO VALLEY UNIFIED,198100.0
CASTRO VALLEY UNIFIED,196200.0
CASTRO VALLEY UNIFIED,181600.0
CASTRO VALLEY UNIFIED,186900.0
CASTRO VALLEY UNIFIED,188300.0
CASTRO VALLEY UNIFIED,184000.0
CASTRO VALLEY UNIFIED,184700.0
CASTRO VALLEY UNIFIED,179900.0
CASTRO VALLEY UNIFIED,167200.0
CASTRO VALLEY UNIFIED,165400.0
CASTRO VALLEY UNIFIED,154000.0
CASTRO VALLEY UNIFIED,153500.0
CASTRO VALLEY UNIFIED,135400.0
CASTRO VALLEY UNIFIED,158300.0
CASTRO VALLEY UNIFIED,240700.0
CASTRO VALLEY UNIFIED,180700.0
CASTRO VALLEY UNIFIED,230600.0
CASTRO VALLEY UNIFIED,210800.0
CASTRO VALLEY UNIFIED,165300.0
CASTRO VALLEY UNIFIED,254200.0
CASTRO VALLEY UNIFIED,332600.0
CASTRO VALLEY UNIFIED,350000.0
CASTRO VALLEY UNIFIED,161200.0
CASTRO VALLEY UNIFIED,179300.0
CASTRO VALLEY UNIFIED,154300.0
CASTRO VALLEY UNIFIED,161800.0
CASTRO VALLEY UNIFIED,161900.0
CASTRO VALLEY UNIFIED,165400.0
CASTRO VALLEY UNIFIED,166600.0
CASTRO VALLEY UNIFIED,149700.0
CASTRO VALLEY UNIFIED,162100.0
CASTRO VALLEY UNIFIED,152600.0
CASTRO VALLEY UNIFIED,195200.0
CASTRO VALLEY UNIFIED,190600.0
CASTRO VALLEY UNIFIED,193800.0
CASTRO VALLEY UNIFIED,200600.0
CASTRO VALLEY UNIFIED,150000.0
CASTRO VALLEY UNIFIED,185300.0
CASTRO VALLEY UNIFIED,172700.0
CASTRO VALLEY UNIFIED,174100.0
CASTRO VALLEY UNIFIED,194400.0
CASTRO VALLEY UNIFIED,206700.0
CASTRO VALLEY UNIFIED,204500.0
CASTRO VALLEY UNIFIED,175000.0
CASTRO VALLEY UNIFIED,137500.0
CASTRO VALLEY UNIFIED,187200.0
CASTRO VALLEY UNIFIED,173600.0
CASTRO VALLEY UNIFIED,163000.0
CASTRO VALLEY UNIFIED,331600.0
CASTRO VALLEY UNIFIED,197600.0
CASTRO VALLEY UNIFIED,197900.0
CASTRO VALLEY UNIFIED,228100.0
CASTRO VALLEY UNIFIED,189500.0
CASTRO VALLEY UNIFIED,184200.0
CASTRO VALLEY UNIFIED,180900.0
CASTRO VALLEY UNIFIED,172000.0
CASTRO VALLEY UNIFIED,177900.0
CASTRO VALLEY UNIFIED,173100.0
CASTRO VALLEY UNIFIED,172600.0
CASTRO VALLEY UNIFIED,182100.0
CASTRO VALLEY UNIFIED,179500.0
CASTRO VALLEY UNIFIED,176000.0
CASTRO VALLEY UNIFIED,192600.0
CASTRO VALLEY UNIFIED,182700.0
CASTRO VALLEY UNIFIED,134900.0
CASTRO VALLEY UNIFIED,157600.0
CASTRO VALLEY UNIFIED,190900.0
CASTRO VALLEY UNIFIED,158200.0
CASTRO VALLEY UNIFIED,350000.0
CASTRO VALLEY UNIFIED,158200.0
CASTRO VALLEY UNIFIED,146100.0
CASTRO VALLEY UNIFIED,226700.0
CASTRO VALLEY UNIFIED,198700.0
CASTRO VALLEY UNIFIED,221200.0
CASTRO VALLEY UNIFIED,208500.0
CASTRO VALLEY UNIFIED,204200.0
CASTRO VALLEY UNIFIED,193200.0
CASTRO VALLEY UNIFIED,209500.0
CASTRO VALLEY UNIFIED,164900.0
CASTRO VALLEY UNIFIED,161400.0
CASTRO VALLEY UNIFIED,187000.0
CASTRO VALLEY UNIFIED,190400.0
CASTRO VALLEY UNIFIED,156600.0
CASTRO VALLEY UNIFIED,157300.0
CASTRO VALLEY UNIFIED,168100.0
CASTRO VALLEY UNIFIED,177600.0
CASTRO VALLEY UNIFIED,208900.0
CASTRO VALLEY UNIFIED,169200.0
CASTRO VALLEY UNIFIED,163900.0
CASTRO VALLEY UNIFIED,164700.0
CASTRO VALLEY UNIFIED,156900.0
CASTRO VALLEY UNIFIED,168800.0
CASTRO VALLEY UNIFIED,174100.0
CASTRO VALLEY UNIFIED,206500.0
CASTRO VALLEY UNIFIED,203900.0
CASTRO VALLEY UNIFIED,217000.0
CASTRO VALLEY UNIFIED,159600.0
CASTRO VALLEY UNIFIED,159800.0
CASTRO VALLEY UNIFIED,154300.0
CASTRO VALLEY UNIFIED,149600.0
CASTRO VALLEY UNIFIED,188600.0
CASTRO VALLEY UNIFIED,238500.0
CASTRO VALLEY UNIFIED,235300.0
CASTRO VALLEY UNIFIED,261400.0
CASTRO VALLEY UNIFIED,234400.0
CASTRO VALLEY UNIFIED,231700.0
FREMONT UNIFIED,156300.0
FREMONT UNIFIED,222000.0
FREMONT UNIFIED,254400.0
FREMONT UNIFIED,244300.0
FREMONT UNIFIED,247000.0
FREMONT UNIFIED,236500.0
FREMONT UNIFIED,151400.0
FREMONT UNIFIED,213700.0
FREMONT UNIFIED,243600.0
FREMONT UNIFIED,212500.0
CASTRO VALLEY UNIFIED,214700.0
FREMONT UNIFIED,213200.0
FREMONT UNIFIED,256000.0
FREMONT UNIFIED,237500.0
FREMONT UNIFIED,178100.0
FREMONT UNIFIED,231800.0
CASTRO VALLEY UNIFIED,147900.0
CASTRO VALLEY UNIFIED,191700.0
FREMONT UNIFIED,247600.0
FREMONT UNIFIED,283500.0
FREMONT UNIFIED,216900.0
FREMONT UNIFIED,282500.0
FREMONT UNIFIED,295600.0
FREMONT UNIFIED,281800.0
FREMONT UNIFIED,269800.0
FREMONT UNIFIED,231200.0
FREMONT UNIFIED,318300.0
FREMONT UNIFIED,253400.0
FREMONT UNIFIED,278200.0
SUNOL GLEN UNIFIED,300000.0
FREMONT UNIFIED,273500.0
FREMONT UNIFIED,223400.0
FREMONT UNIFIED,214500.0
FREMONT UNIFIED,220200.0
FREMONT UNIFIED,240300.0
FREMONT UNIFIED,158000.0
FREMONT UNIFIED,224200.0
FREMONT UNIFIED,177200.0
FREMONT UNIFIED,216100.0
FREMONT UNIFIED,269700.0
FREMONT UNIFIED,231200.0
FREMONT UNIFIED,162500.0
FREMONT UNIFIED,254000.0
FREMONT UNIFIED,196200.0
FREMONT UNIFIED,189400.0
FREMONT UNIFIED,220800.0
FREMONT UNIFIED,213800.0
FREMONT UNIFIED,442900.0
FREMONT UNIFIED,333400.0
SUNOL GLEN UNIFIED,352400.0
FREMONT UNIFIED,305300.0
FREMONT UNIFIED,259600.0
FREMONT UNIFIED,248900.0
FREMONT UNIFIED,356000.0
FREMONT UNIFIED,236000.0
FREMONT UNIFIED,218800.0
FREMONT UNIFIED,228000.0
FREMONT UNIFIED,235900.0
FREMONT UNIFIED,203200.0
FREMONT UNIFIED,197000.0
FREMONT UNIFIED,236400.0
FREMONT UNIFIED,223200.0
FREMONT UNIFIED,222700.0
FREMONT UNIFIED,225000.0
FREMONT UNIFIED,240100.0
FREMONT UNIFIED,227900.0
FREMONT UNIFIED,268600.0
FREMONT UNIFIED,275100.0
FREMONT UNIFIED,256300.0
FREMONT UNIFIED,332400.0
FREMONT UNIFIED,287600.0
FREMONT UNIFIED,298900.0
FREMONT UNIFIED,287600.0
FREMONT UNIFIED,222200.0
FREMONT UNIFIED,232600.0
FREMONT UNIFIED,258300.0
FREMONT UNIFIED,230900.0
FREMONT UNIFIED,196900.0
FREMONT UNIFIED,223500.0
FREMONT UNIFIED,223900.0
SUNOL GLEN UNIFIED,243500.0
SUNOL GLEN UNIFIED,451100.0
SUNOL GLEN UNIFIED,500001.0
SUNOL GLEN UNIFIED,193100.0
FREMONT UNIFIED,264400.0
FREMONT UNIFIED,246900.0
FREMONT UNIFIED,337300.0
FREMONT UNIFIED,284800.0
FREMONT UNIFIED,217300.0
FREMONT UNIFIED,291700.0
FREMONT UNIFIED,223800.0
FREMONT UNIFIED,223100.0
FREMONT UNIFIED,211300.0
FREMONT UNIFIED,218500.0
FREMONT UNIFIED,156300.0
FREMONT UNIFIED,248200.0
FREMONT UNIFIED,186000.0
FREMONT UNIFIED,178200.0
FREMONT UNIFIED,190400.0
FREMONT UNIFIED,210300.0
FREMONT UNIFIED,208000.0
FREMONT UNIFIED,183300.0
FREMONT UNIFIED,245700.0
FREMONT UNIFIED,242200.0
FREMONT UNIFIED,181700.0
DUBLIN UNIFIED,299400.0
DUBLIN UNIFIED,219500.0
DUBLIN UNIFIED,231800.0
DUBLIN UNIFIED,221300.0
DUBLIN UNIFIED,213800.0
DUBLIN UNIFIED,206000.0
DUBLIN UNIFIED,271100.0
DUBLIN UNIFIED,336500.0
PLEASANTON UNIFIED,315600.0
PLEASANTON UNIFIED,500001.0
PLEASANTON UNIFIED,285400.0
PLEASANTON UNIFIED,323000.0
PLEASANTON UNIFIED,291900.0
DUBLIN UNIFIED,225600.0
PLEASANTON UNIFIED,259600.0
PLEASANTON UNIFIED,262900.0
PLEASANTON UNIFIED,257300.0
PLEASANTON UNIFIED,259200.0
PLEASANTON UNIFIED,339700.0
PLEASANTON UNIFIED,337200.0
PLEASANTON UNIFIED,334100.0
PLEASANTON UNIFIED,311500.0
PLEASANTON UNIFIED,296900.0
PLEASANTON UNIFIED,247900.0
PLEASANTON UNIFIED,300400.0
PLEASANTON UNIFIED,332400.0
PLEASANTON UNIFIED,389800.0
PLEASANTON UNIFIED,233000.0
PLEASANTON UNIFIED,238500.0
PLEASANTON UNIFIED,233300.0
PLEASANTON UNIFIED,231300.0
PLEASANTON UNIFIED,475800.0
SUNOL GLEN UNIFIED,393200.0
PLEASANTON UNIFIED,247200.0
PLEASANTON UNIFIED,229400.0
PLEASANTON UNIFIED,282500.0
PLEASANTON UNIFIED,300600.0
PLEASANTON UNIFIED,293200.0
PLEASANTON UNIFIED,278500.0
PLEASANTON UNIFIED,352900.0
DUBLIN UNIFIED,400000.0
LIVERMORE VALLEY JOINT UNIFIE,375000.0
DUBLIN UNIFIED,313700.0
PLEASANTON UNIFIED,139300.0
LIVERMORE VALLEY JOINT UNIFIE,327500.0
LIVERMORE VALLEY JOINT UNIFIE,430600.0
LIBERTY UNION HIGH,125000.0
LIVERMORE VALLEY JOINT UNIFIE,450000.0
LIVERMORE VALLEY JOINT UNIFIE,200200.0
LIVERMORE VALLEY JOINT UNIFIE,192400.0
LIVERMORE VALLEY JOINT UNIFIE,418800.0
LIVERMORE VALLEY JOINT UNIFIE,216800.0
LIVERMORE VALLEY JOINT UNIFIE,215500.0
PLEASANTON UNIFIED,227700.0
LIVERMORE VALLEY JOINT UNIFIE,184400.0
LIVERMORE VALLEY JOINT UNIFIE,158400.0
LIVERMORE VALLEY JOINT UNIFIE,174600.0
LIVERMORE VALLEY JOINT UNIFIE,168400.0
LIVERMORE VALLEY JOINT UNIFIE,188400.0
LIVERMORE VALLEY JOINT UNIFIE,256700.0
LIVERMORE VALLEY JOINT UNIFIE,183800.0
LIVERMORE VALLEY JOINT UNIFIE,183400.0
LIVERMORE VALLEY JOINT UNIFIE,177500.0
LIVERMORE VALLEY JOINT UNIFIE,186900.0
LIVERMORE VALLEY JOINT UNIFIE,238900.0
LIVERMORE VALLEY JOINT UNIFIE,172500.0
LIVERMORE VALLEY JOINT UNIFIE,179200.0
LIVERMORE VALLEY JOINT UNIFIE,204400.0
LIVERMORE VALLEY JOINT UNIFIE,209400.0
LIVERMORE VALLEY JOINT UNIFIE,264200.0
LIVERMORE VALLEY JOINT UNIFIE,350000.0
LIVERMORE VALLEY JOINT UNIFIE,199800.0
LIVERMORE VALLEY JOINT UNIFIE,211000.0
LIVERMORE VALLEY JOINT UNIFIE,201100.0
LIVERMORE VALLEY JOINT UNIFIE,193000.0
LIVERMORE VALLEY JOINT UNIFIE,245000.0
ALPINE COUNTY UNIFIED,117600.0
ALPINE COUNTY UNIFIED,97900.0
ALPINE COUNTY UNIFIED,140600.0
BRET HARTE UNION HIGH,120900.0
BRET HARTE UNION HIGH,119000.0
BRET HARTE UNION HIGH,129200.0
BRET HARTE UNION HIGH,99100.0
BRET HARTE UNION HIGH,108900.0
EL DORADO UNION HIGH,111700.0
EL DORADO UNION HIGH,68900.0
EL DORADO UNION HIGH,96400.0
BRET HARTE UNION HIGH,116700.0
BRET HARTE UNION HIGH,123800.0
AMADOR COUNTY UNIFIED,97900.0
BRET HARTE UNION HIGH,129800.0
BRET HARTE UNION HIGH,121300.0
AMADOR COUNTY UNIFIED,107200.0
AMADOR COUNTY UNIFIED,121900.0
AMADOR COUNTY UNIFIED,113400.0
AMADOR COUNTY UNIFIED,99100.0
AMADOR COUNTY UNIFIED,103000.0
AMADOR COUNTY UNIFIED,114200.0
BRET HARTE UNION HIGH,144100.0
BRET HARTE UNION HIGH,128600.0
BRET HARTE UNION HIGH,157200.0
BRET HARTE UNION HIGH,118500.0
BRET HARTE UNION HIGH,116700.0
BRET HARTE UNION HIGH,134800.0
BRET HARTE UNION HIGH,109900.0
BRET HARTE UNION HIGH,144300.0
AMADOR COUNTY UNIFIED,123600.0
CHICO UNIFIED,112600.0
CHICO UNIFIED,107300.0
CHICO UNIFIED,117800.0
CHICO UNIFIED,89900.0
CHICO UNIFIED,102300.0
CHICO UNIFIED,87300.0
CHICO UNIFIED,142600.0
CHICO UNIFIED,153100.0
CHICO UNIFIED,126600.0
CHICO UNIFIED,118300.0
CHICO UNIFIED,147000.0
CHICO UNIFIED,78100.0
CHICO UNIFIED,85800.0
CHICO UNIFIED,84500.0
CHICO UNIFIED,137500.0
CHICO UNIFIED,88900.0
CHICO UNIFIED,120200.0
CHICO UNIFIED,74500.0
CHICO UNIFIED,85100.0
CHICO UNIFIED,130300.0
CHICO UNIFIED,125200.0
CHICO UNIFIED,111400.0
CHICO UNIFIED,97000.0
CHICO UNIFIED,122600.0
CHICO UNIFIED,116300.0
CHICO UNIFIED,179200.0
CHICO UNIFIED,85800.0
CHICO UNIFIED,94800.0
CHICO UNIFIED,200000.0
CHICO UNIFIED,112500.0
CHICO UNIFIED,69000.0
CHICO UNIFIED,55000.0
CHICO UNIFIED,77900.0
CHICO UNIFIED,98800.0
CHICO UNIFIED,78700.0
CHICO UNIFIED,81300.0
CHICO UNIFIED,60300.0
CHICO UNIFIED,66300.0
CHICO UNIFIED,116700.0
CHICO UNIFIED,159700.0
CHICO UNIFIED,139200.0
HAMILTON UNION HIGH,89600.0
CHICO UNIFIED,153100.0
DURHAM UNIFIED,87500.0
CHICO UNIFIED,158600.0
DURHAM UNIFIED,95100.0
DURHAM UNIFIED,93800.0
CHICO UNIFIED,95300.0
OROVILLE UNION HIGH,141300.0
RED BLUFF JOINT UNION HIGH,67500.0
RED BLUFF JOINT UNION HIGH,73000.0
OROVILLE UNION HIGH,119600.0
OROVILLE UNION HIGH,93200.0
OROVILLE UNION HIGH,117900.0
OROVILLE UNION HIGH,97200.0
OROVILLE UNION HIGH,97600.0
OROVILLE UNION HIGH,95300.0
OROVILLE UNION HIGH,107700.0
OROVILLE UNION HIGH,102900.0
OROVILLE UNION HIGH,88300.0
OROVILLE UNION HIGH,86500.0
OROVILLE UNION HIGH,58000.0
OROVILLE UNION HIGH,84000.0
OROVILLE UNION HIGH,89500.0
OROVILLE UNION HIGH,93400.0
OROVILLE UNION HIGH,115200.0
OROVILLE UNION HIGH,105700.0
OROVILLE UNION HIGH,97300.0
OROVILLE UNION HIGH,108600.0
OROVILLE UNION HIGH,104900.0
OROVILLE UNION HIGH,110200.0
OROVILLE UNION HIGH,103800.0
OROVILLE UNION HIGH,80800.0
OROVILLE UNION HIGH,87300.0
OROVILLE UNION HIGH,85500.0
OROVILLE UNION HIGH,85000.0
OROVILLE UNION HIGH,93500.0
OROVILLE UNION HIGH,96700.0
OROVILLE UNION HIGH,109700.0
OROVILLE UNION HIGH,85800.0
OROVILLE UNION HIGH,92800.0
OROVILLE UNION HIGH,70500.0
OROVILLE UNION HIGH,121800.0
CHICO UNIFIED,102600.0
OROVILLE UNION HIGH,101200.0
OROVILLE UNION HIGH,168300.0
OROVILLE UNION HIGH,126100.0
OROVILLE UNION HIGH,83800.0
OROVILLE UNION HIGH,92600.0
OROVILLE UNION HIGH,111200.0
OROVILLE UNION HIGH,87500.0
OROVILLE UNION HIGH,87500.0
OROVILLE UNION HIGH,94700.0
OROVILLE UNION HIGH,62500.0
OROVILLE UNION HIGH,83300.0
OROVILLE UNION HIGH,85700.0
OROVILLE UNION HIGH,79500.0
OROVILLE UNION HIGH,53600.0
OROVILLE UNION HIGH,65200.0
OROVILLE UNION HIGH,84100.0
OROVILLE UNION HIGH,142300.0
OROVILLE UNION HIGH,93800.0
OROVILLE UNION HIGH,90800.0
OROVILLE UNION HIGH,91800.0
OROVILLE UNION HIGH,97500.0
OROVILLE UNION HIGH,91200.0
OROVILLE UNION HIGH,73800.0
OROVILLE UNION HIGH,86400.0
OROVILLE UNION HIGH,62100.0
OROVILLE UNION HIGH,72200.0
OROVILLE UNION HIGH,57600.0
OROVILLE UNION HIGH,58300.0
OROVILLE UNION HIGH,51700.0
OROVILLE UNION HIGH,57900.0
OROVILLE UNION HIGH,53100.0
OROVILLE UNION HIGH,56100.0
OROVILLE UNION HIGH,58000.0
OROVILLE UNION HIGH,56700.0
OROVILLE UNION HIGH,57600.0
OROVILLE UNION HIGH,63300.0
OROVILLE UNION HIGH,59800.0
OROVILLE UNION HIGH,65200.0
OROVILLE UNION HIGH,42500.0
OROVILLE UNION HIGH,45100.0
OROVILLE UNION HIGH,39400.0
OROVILLE UNION HIGH,50300.0
OROVILLE UNION HIGH,53800.0
OROVILLE UNION HIGH,53900.0
OROVILLE UNION HIGH,41800.0
OROVILLE UNION HIGH,88900.0
OROVILLE UNION HIGH,82600.0
OROVILLE UNION HIGH,63600.0
OROVILLE UNION HIGH,59400.0
OROVILLE UNION HIGH,60600.0
OROVILLE UNION HIGH,57100.0
OROVILLE UNION HIGH,49000.0
OROVILLE UNION HIGH,80400.0
OROVILLE UNION HIGH,96200.0
OROVILLE UNION HIGH,60000.0
OROVILLE UNION HIGH,61300.0
OROVILLE UNION HIGH,73800.0
OROVILLE UNION HIGH,86300.0
OROVILLE UNION HIGH,86400.0
OROVILLE UNION HIGH,84600.0
OROVILLE UNION HIGH,73500.0
GRIDLEY UNIFIED,56200.0
GRIDLEY UNIFIED,57000.0
GRIDLEY UNIFIED,63900.0
GRIDLEY UNIFIED,56000.0
GRIDLEY UNIFIED,63000.0
GRIDLEY UNIFIED,85500.0
GRIDLEY UNIFIED,81300.0
BIGGS UNIFIED,57600.0
BIGGS UNIFIED,59400.0
GRIDLEY UNIFIED,81900.0
BIGGS UNIFIED,82100.0
BRET HARTE UNION HIGH,116000.0
BRET HARTE UNION HIGH,116100.0
BRET HARTE UNION HIGH,94900.0
BRET HARTE UNION HIGH,92200.0
BRET HARTE UNION HIGH,79900.0
BRET HARTE UNION HIGH,133000.0
BRET HARTE UNION HIGH,122600.0
BRET HARTE UNION HIGH,90400.0
CALAVERAS UNIFIED,93200.0
CALAVERAS UNIFIED,125900.0
CALAVERAS UNIFIED,133100.0
BRET HARTE UNION HIGH,130600.0
BRET HARTE UNION HIGH,104000.0
BRET HARTE UNION HIGH,101600.0
BRET HARTE UNION HIGH,92600.0
BRET HARTE UNION HIGH,122300.0
BRET HARTE UNION HIGH,112500.0
BRET HARTE UNION HIGH,86600.0
BRET HARTE UNION HIGH,77400.0
BRET HARTE UNION HIGH,91900.0
BRET HARTE UNION HIGH,100900.0
BRET HARTE UNION HIGH,94700.0
BRET HARTE UNION HIGH,84800.0
BRET HARTE UNION HIGH,139900.0
BRET HARTE UNION HIGH,121400.0
BRET HARTE UNION HIGH,155800.0
BRET HARTE UNION HIGH,111500.0
BRET HARTE UNION HIGH,123500.0
BRET HARTE UNION HIGH,113700.0
BRET HARTE UNION HIGH,103800.0
BRET HARTE UNION HIGH,108300.0
BRET HARTE UNION HIGH,77500.0
SUTTER UNION HIGH,65800.0
PIERCE JOINT UNIFIED,67500.0
PIERCE JOINT UNIFIED,59200.0
COLUSA UNIFIED,72000.0
COLUSA UNIFIED,92800.0
COLUSA UNIFIED,112500.0
MAXWELL UNIFIED,75000.0
MAXWELL UNIFIED,108000.0
COLUSA UNIFIED,65500.0
COLUSA UNIFIED,61500.0
MAXWELL UNIFIED,62700.0
UPPER LAKE UNION HIGH,68800.0
COLUSA UNIFIED,69100.0
COLUSA UNIFIED,75800.0
COLUSA UNIFIED,75000.0
COLUSA UNIFIED,112500.0
LIBERTY UNION HIGH,192400.0
LIBERTY UNION HIGH,209400.0
LIBERTY UNION HIGH,183800.0
LIBERTY UNION HIGH,189100.0
LIBERTY UNION HIGH,156500.0
LIBERTY UNION HIGH,168800.0
LIBERTY UNION HIGH,162800.0
LIBERTY UNION HIGH,172900.0
LIBERTY UNION HIGH,129700.0
LIBERTY UNION HIGH,213500.0
LIBERTY UNION HIGH,119400.0
LIBERTY UNION HIGH,131100.0
LIBERTY UNION HIGH,125400.0
LIBERTY UNION HIGH,151400.0
LIBERTY UNION HIGH,263100.0
LIBERTY UNION HIGH,187100.0
LIBERTY UNION HIGH,156700.0
LIBERTY UNION HIGH,186300.0
LIBERTY UNION HIGH,152500.0
LIBERTY UNION HIGH,241400.0
LIBERTY UNION HIGH,340900.0
LIBERTY UNION HIGH,154400.0
LIBERTY UNION HIGH,253900.0
LIBERTY UNION HIGH,109400.0
LIBERTY UNION HIGH,105100.0
LIBERTY UNION HIGH,128500.0
LIBERTY UNION HIGH,93800.0
LIBERTY UNION HIGH,99100.0
LIBERTY UNION HIGH,96400.0
LIBERTY UNION HIGH,127000.0
ANTIOCH UNIFIED,87500.0
LIBERTY UNION HIGH,133900.0
LIBERTY UNION HIGH,146800.0
LIBERTY UNION HIGH,124700.0
LIBERTY UNION HIGH,110200.0
LIBERTY UNION HIGH,130800.0
LIBERTY UNION HIGH,174500.0
LIBERTY UNION HIGH,168100.0
LIBERTY UNION HIGH,170400.0
LIBERTY UNION HIGH,150800.0
LIBERTY UNION HIGH,165200.0
LIBERTY UNION HIGH,93500.0
LIBERTY UNION HIGH,113400.0
LIBERTY UNION HIGH,97300.0
LIBERTY UNION HIGH,131000.0
ANTIOCH UNIFIED,133400.0
ANTIOCH UNIFIED,100000.0
LIBERTY UNION HIGH,103600.0
LIBERTY UNION HIGH,145300.0
LIBERTY UNION HIGH,152400.0
LIBERTY UNION HIGH,145900.0
LIBERTY UNION HIGH,142500.0
LIBERTY UNION HIGH,75800.0
ANTIOCH UNIFIED,126100.0
ANTIOCH UNIFIED,142600.0
LIBERTY UNION HIGH,164700.0
LIBERTY UNION HIGH,108500.0
LIBERTY UNION HIGH,178600.0
LIBERTY UNION HIGH,164700.0
LIBERTY UNION HIGH,122500.0
LIBERTY UNION HIGH,179500.0
LIBERTY UNION HIGH,205100.0
MT. DIABLO UNIFIED,158600.0
FAIRFIELD-SUISUN UNIFIED,90200.0
ANTIOCH UNIFIED,67500.0
MT. DIABLO UNIFIED,99400.0
MT. DIABLO UNIFIED,101400.0
MT. DIABLO UNIFIED,87700.0
MT. DIABLO UNIFIED,87000.0
MT. DIABLO UNIFIED,94600.0
MT. DIABLO UNIFIED,181800.0
MT. DIABLO UNIFIED,117800.0
MT. DIABLO UNIFIED,140300.0
MT. DIABLO UNIFIED,150000.0
MT. DIABLO UNIFIED,134400.0
MT. DIABLO UNIFIED,151900.0
ANTIOCH UNIFIED,165200.0
ANTIOCH UNIFIED,161700.0
MT. DIABLO UNIFIED,170500.0
MT. DIABLO UNIFIED,174200.0
MT. DIABLO UNIFIED,144100.0
MT. DIABLO UNIFIED,163900.0
MT. DIABLO UNIFIED,103900.0
MT. DIABLO UNIFIED,122200.0
MT. DIABLO UNIFIED,136000.0
MT. DIABLO UNIFIED,156500.0
MT. DIABLO UNIFIED,99200.0
MT. DIABLO UNIFIED,110600.0
MT. DIABLO UNIFIED,162200.0
MT. DIABLO UNIFIED,177500.0
MT. DIABLO UNIFIED,166000.0
MT. DIABLO UNIFIED,160800.0
MT. DIABLO UNIFIED,154800.0
MT. DIABLO UNIFIED,143100.0
MT. DIABLO UNIFIED,87100.0
MT. DIABLO UNIFIED,95300.0
MT. DIABLO UNIFIED,100700.0
MT. DIABLO UNIFIED,113900.0
MT. DIABLO UNIFIED,100200.0
MT. DIABLO UNIFIED,125000.0
MT. DIABLO UNIFIED,129800.0
FAIRFIELD-SUISUN UNIFIED,83500.0
MT. DIABLO UNIFIED,139800.0
FAIRFIELD-SUISUN UNIFIED,98500.0
MT. DIABLO UNIFIED,156900.0
MT. DIABLO UNIFIED,165900.0
MARTINEZ UNIFIED,133900.0
MARTINEZ UNIFIED,225000.0
MARTINEZ UNIFIED,166000.0
MARTINEZ UNIFIED,144800.0
MARTINEZ UNIFIED,178300.0
MARTINEZ UNIFIED,139300.0
MARTINEZ UNIFIED,150800.0
JOHN SWETT UNIFIED,196100.0
MARTINEZ UNIFIED,116100.0
MARTINEZ UNIFIED,129400.0
MARTINEZ UNIFIED,166400.0
MARTINEZ UNIFIED,126500.0
MARTINEZ UNIFIED,135700.0
MARTINEZ UNIFIED,172400.0
MARTINEZ UNIFIED,113700.0
MARTINEZ UNIFIED,159700.0
MT. DIABLO UNIFIED,156300.0
MARTINEZ UNIFIED,204200.0
MARTINEZ UNIFIED,212600.0
MARTINEZ UNIFIED,199900.0
MARTINEZ UNIFIED,205400.0
MARTINEZ UNIFIED,206700.0
MARTINEZ UNIFIED,287700.0
MARTINEZ UNIFIED,245200.0
MARTINEZ UNIFIED,294100.0
MARTINEZ UNIFIED,297300.0
MARTINEZ UNIFIED,211000.0
MARTINEZ UNIFIED,225400.0
MARTINEZ UNIFIED,269600.0
MARTINEZ UNIFIED,228200.0
MARTINEZ UNIFIED,235500.0
MT. DIABLO UNIFIED,166900.0
MT. DIABLO UNIFIED,186100.0
MT. DIABLO UNIFIED,211800.0
MT. DIABLO UNIFIED,197100.0
MT. DIABLO UNIFIED,189600.0
MARTINEZ UNIFIED,266000.0
MT. DIABLO UNIFIED,186400.0
MT. DIABLO UNIFIED,190000.0
MARTINEZ UNIFIED,243000.0
MARTINEZ UNIFIED,235600.0
MT. DIABLO UNIFIED,196200.0
MT. DIABLO UNIFIED,182000.0
MT. DIABLO UNIFIED,169400.0
ACALANES UNION HIGH,179300.0
ACALANES UNION HIGH,235700.0
ACALANES UNION HIGH,205100.0
ACALANES UNION HIGH,220800.0
ACALANES UNION HIGH,233200.0
ACALANES UNION HIGH,232100.0
ACALANES UNION HIGH,265700.0
MARTINEZ UNIFIED,247900.0
ACALANES UNION HIGH,273200.0
MT. DIABLO UNIFIED,91100.0
MT. DIABLO UNIFIED,134500.0
MT. DIABLO UNIFIED,136200.0
MT. DIABLO UNIFIED,250000.0
MT. DIABLO UNIFIED,87500.0
MT. DIABLO UNIFIED,137500.0
MT. DIABLO UNIFIED,136400.0
